# Region type : patch outlet
# Faces       : 320
# Area        : 1.950845e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
26.0625       	2.294717e-03
26.125        	2.287922e-03
26.1875       	2.281122e-03
26.25         	2.274253e-03
26.3125       	2.267403e-03
26.375        	2.260582e-03
26.4375       	2.253597e-03
26.5          	2.246206e-03
26.5625       	2.238599e-03
26.625        	2.231122e-03
26.6875       	2.223589e-03
26.75         	2.215803e-03
26.8125       	2.208079e-03
26.875        	2.200208e-03
26.9375       	2.192087e-03
27            	2.183860e-03
27.0625       	2.175863e-03
27.125        	2.167560e-03
27.1875       	2.159266e-03
27.25         	2.150872e-03
27.3125       	2.142354e-03
27.375        	2.133617e-03
27.4375       	2.124802e-03
27.5          	2.116055e-03
27.5625       	2.107151e-03
27.625        	2.097855e-03
27.6875       	2.088655e-03
27.75         	2.079329e-03
27.8125       	2.070035e-03
27.875        	2.060475e-03
27.9375       	2.050723e-03
28            	2.040849e-03
28.0625       	2.031190e-03
28.125        	2.021275e-03
28.1875       	2.011131e-03
28.25         	2.000864e-03
28.3125       	1.990886e-03
28.375        	1.980644e-03
28.4375       	1.970250e-03
28.5          	1.959854e-03
28.5625       	1.949459e-03
28.625        	1.938944e-03
28.6875       	1.928259e-03
28.75         	1.917467e-03
28.8125       	1.906643e-03
28.875        	1.895632e-03
28.9375       	1.884591e-03
29            	1.873715e-03
29.0625       	1.862889e-03
29.125        	1.851999e-03
29.1875       	1.840821e-03
29.25         	1.829337e-03
29.3125       	1.817980e-03
29.375        	1.806489e-03
29.4375       	1.795044e-03
29.5          	1.783619e-03
29.5625       	1.772355e-03
29.625        	1.760849e-03
29.6875       	1.749557e-03
29.75         	1.738285e-03
29.8125       	1.727080e-03
29.875        	1.715699e-03
29.9375       	1.704447e-03
30            	1.693108e-03
30.0625       	1.681827e-03
30.125        	1.670506e-03
30.1875       	1.659238e-03
30.25         	1.647738e-03
30.3125       	1.636306e-03
30.375        	1.625048e-03
30.4375       	1.613814e-03
30.5          	1.602385e-03
30.5625       	1.591258e-03
30.625        	1.580028e-03
30.6875       	1.568939e-03
30.75         	1.557878e-03
30.8125       	1.546690e-03
30.875        	1.535578e-03
30.9375       	1.524530e-03
31            	1.513503e-03
31.0625       	1.502435e-03
31.125        	1.491400e-03
31.1875       	1.480479e-03
31.25         	1.469784e-03
31.3125       	1.458969e-03
