# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
12.4227       	4.963889e-03
12.4399       	4.946281e-03
12.457        	4.929571e-03
12.4742       	4.913661e-03
12.4914       	4.898437e-03
12.5086       	4.883873e-03
12.5258       	4.869904e-03
12.543        	4.856444e-03
12.5601       	4.843460e-03
12.5773       	4.830907e-03
12.5945       	4.818743e-03
12.6117       	4.806943e-03
12.6289       	4.795445e-03
12.646        	4.784209e-03
12.6632       	4.773274e-03
12.6804       	4.762602e-03
12.6976       	4.752216e-03
12.7148       	4.742095e-03
12.732        	4.732273e-03
12.7491       	4.722704e-03
12.7663       	4.713340e-03
12.7835       	4.704154e-03
12.8007       	4.695123e-03
12.8179       	4.686189e-03
12.8351       	4.677351e-03
12.8522       	4.668604e-03
12.8694       	4.659914e-03
12.8866       	4.651259e-03
12.9038       	4.642630e-03
12.921        	4.634053e-03
12.9381       	4.625499e-03
12.9553       	4.616936e-03
12.9725       	4.608352e-03
12.9897       	4.599813e-03
13.0069       	4.591309e-03
13.0241       	4.582824e-03
13.0412       	4.574352e-03
13.0584       	4.565884e-03
13.0756       	4.557430e-03
13.0928       	4.549008e-03
13.11         	4.540588e-03
13.1271       	4.532148e-03
13.1443       	4.523669e-03
13.1615       	4.515153e-03
13.1787       	4.506622e-03
13.1959       	4.498059e-03
13.2131       	4.489453e-03
13.2302       	4.480791e-03
13.2474       	4.472088e-03
13.2646       	4.463348e-03
13.2818       	4.454550e-03
13.299        	4.445709e-03
13.3162       	4.436832e-03
13.3333       	4.427916e-03
13.3505       	4.418973e-03
13.3677       	4.410000e-03
13.3849       	4.400989e-03
13.4021       	4.391944e-03
13.4192       	4.382872e-03
13.4364       	4.373778e-03
13.4536       	4.364666e-03
13.4708       	4.355542e-03
13.488        	4.346413e-03
13.5052       	4.337274e-03
13.5223       	4.328130e-03
13.5395       	4.318990e-03
13.5567       	4.309864e-03
13.5739       	4.300794e-03
13.5911       	4.291775e-03
13.6082       	4.282801e-03
13.6254       	4.273866e-03
13.6426       	4.264962e-03
13.6598       	4.256095e-03
13.677        	4.247272e-03
13.6942       	4.238502e-03
13.7113       	4.229773e-03
13.7285       	4.221065e-03
13.7457       	4.212398e-03
13.7629       	4.203774e-03
13.7801       	4.195195e-03
13.7973       	4.186661e-03
13.8144       	4.178171e-03
13.8316       	4.169725e-03
13.8488       	4.161359e-03
13.866        	4.153077e-03
13.8832       	4.144864e-03
13.9003       	4.136711e-03
13.9175       	4.128607e-03
13.9347       	4.120544e-03
13.9519       	4.112518e-03
13.9691       	4.104527e-03
13.9863       	4.096566e-03
14.0034       	4.088632e-03
14.0206       	4.080717e-03
14.0378       	4.072818e-03
14.055        	4.064931e-03
14.0722       	4.057053e-03
14.0893       	4.049179e-03
14.1065       	4.041305e-03
14.1237       	4.033430e-03
14.1409       	4.025568e-03
14.1581       	4.017734e-03
14.1753       	4.009914e-03
14.1924       	4.002098e-03
14.2096       	3.994274e-03
14.2268       	3.986436e-03
14.244        	3.978575e-03
14.2612       	3.970687e-03
14.2784       	3.962760e-03
14.2955       	3.954793e-03
14.3127       	3.946792e-03
14.3299       	3.938768e-03
14.3471       	3.930710e-03
14.3643       	3.922618e-03
14.3814       	3.914497e-03
14.3986       	3.906341e-03
14.4158       	3.898145e-03
14.433        	3.889903e-03
14.4502       	3.881616e-03
14.4674       	3.873288e-03
14.4845       	3.864913e-03
14.5017       	3.856488e-03
14.5189       	3.848011e-03
14.5361       	3.839480e-03
14.5533       	3.830894e-03
14.5704       	3.822251e-03
14.5876       	3.813546e-03
14.6048       	3.804780e-03
14.622        	3.795952e-03
14.6392       	3.787061e-03
14.6564       	3.778106e-03
14.6735       	3.769088e-03
14.6907       	3.760023e-03
14.7079       	3.750916e-03
14.7251       	3.741770e-03
14.7423       	3.732578e-03
14.7595       	3.723328e-03
14.7766       	3.714015e-03
14.7938       	3.704629e-03
14.811        	3.695161e-03
14.8282       	3.685607e-03
14.8454       	3.675962e-03
14.8625       	3.666215e-03
14.8797       	3.656334e-03
14.8969       	3.646324e-03
14.9141       	3.636191e-03
14.9313       	3.625935e-03
14.9485       	3.615449e-03
14.9656       	3.604730e-03
14.9828       	3.593752e-03
15            	3.582474e-03
