# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
15.2692       	2.567560e-03
15.3077       	2.551331e-03
15.3462       	2.535076e-03
15.3846       	2.518774e-03
15.4231       	2.502449e-03
15.4615       	2.486112e-03
15.5          	2.469776e-03
15.5385       	2.453458e-03
15.5769       	2.437179e-03
15.6154       	2.420903e-03
15.6538       	2.404661e-03
15.6923       	2.388481e-03
15.7308       	2.372381e-03
15.7692       	2.356383e-03
15.8077       	2.340506e-03
15.8462       	2.324774e-03
15.8846       	2.309189e-03
15.9231       	2.293719e-03
15.9615       	2.278385e-03
16            	2.263208e-03
16.0385       	2.248202e-03
16.0769       	2.233349e-03
16.1154       	2.218661e-03
16.1538       	2.204156e-03
16.1923       	2.189868e-03
16.2308       	2.175793e-03
16.2692       	2.161913e-03
16.3077       	2.148258e-03
16.3462       	2.134807e-03
16.3846       	2.121565e-03
16.4231       	2.108507e-03
16.4615       	2.095552e-03
16.5          	2.082694e-03
16.5385       	2.069931e-03
16.5769       	2.057261e-03
16.6154       	2.044689e-03
16.6538       	2.032214e-03
16.6923       	2.019841e-03
16.7308       	2.007572e-03
16.7692       	1.995387e-03
16.8077       	1.983277e-03
16.8462       	1.971246e-03
16.8846       	1.959319e-03
16.9231       	1.947512e-03
16.9615       	1.935841e-03
17            	1.924299e-03
17.0385       	1.912900e-03
17.0769       	1.901646e-03
17.1154       	1.890537e-03
17.1538       	1.879561e-03
17.1923       	1.868700e-03
17.2308       	1.857953e-03
17.2692       	1.847322e-03
17.3077       	1.836790e-03
17.3462       	1.826410e-03
17.3846       	1.816150e-03
17.4231       	1.805977e-03
17.4615       	1.795870e-03
17.5          	1.785792e-03
17.5385       	1.775726e-03
17.5769       	1.765671e-03
17.6154       	1.755628e-03
17.6538       	1.745600e-03
17.6923       	1.735585e-03
17.7308       	1.725587e-03
17.7692       	1.715612e-03
17.8077       	1.705667e-03
17.8462       	1.695754e-03
17.8846       	1.685869e-03
17.9231       	1.676001e-03
17.9615       	1.666165e-03
18            	1.656374e-03
18.0385       	1.646641e-03
18.0769       	1.636973e-03
18.1154       	1.627381e-03
18.1538       	1.617868e-03
18.1923       	1.608441e-03
18.2308       	1.599102e-03
18.2692       	1.589849e-03
18.3077       	1.580677e-03
18.3462       	1.571591e-03
18.3846       	1.562603e-03
18.4231       	1.553699e-03
18.4615       	1.544862e-03
18.5          	1.536048e-03
18.5385       	1.527254e-03
18.5769       	1.518475e-03
18.6154       	1.509710e-03
18.6538       	1.500955e-03
18.6923       	1.492208e-03
18.7308       	1.483466e-03
18.7692       	1.474730e-03
18.8077       	1.466001e-03
18.8462       	1.457271e-03
18.8846       	1.448517e-03
